mjd	phase angle	mag	rmsmag	band
60798.09604236111	20.47687228895582	22.493	0.077	r
60798.097968263886	20.477800952511238	22.432	0.077	r
60798.09844565972	20.47801516233317	22.503	0.078	r
60798.09950956018	20.478555427252065	22.68	0.086	r
60798.10407486111	20.480769629099086	23.055	0.086	g
60798.1050424537	20.4812672359338	23.021	0.082	g
60798.10649486111	20.481963591522764	23.28	0.106	g
60798.107463657405	20.482441458065573	23.116	0.102	g
60798.10793805555	20.48265518550327	23.159	0.089	g
60798.108903761575	20.48309903656342	23.135	0.098	g
60798.109881261575	20.48362081353675	23.141	0.105	g
60798.11134025463	20.48432065168889	23.058	0.091	g
60798.1123115625	20.484771474504328	23.308	0.128	g
60798.112796354166	20.48502486716745	23.068	0.092	g
60798.113781354165	20.48549015224049	23.042	0.094	g
60798.114749953704	20.485968080059394	23.321	0.116	g
60798.115237453705	20.48620938319756	22.993	0.089	g
60798.11620856482	20.486702793458736	23.147	0.1	g
60798.11717415509	20.487140654144696	23.14	0.123	g
60798.117654953705	20.487404824940693	23.092	0.105	g
60798.11870555556	20.487905375305253	23.175	0.103	g
60798.119673263885	20.488391294414555	23.135	0.112	g
60798.12016445602	20.488616708320396	23.208	0.091	g
60798.12114415509	20.48909035460832	22.93	0.078	g
60798.12357675926	20.490267937635284	22.9	0.078	g
60798.12454546296	20.49073361016059	23.008	0.1	g
60798.12504675926	20.490970946552338	23.151	0.099	g
60798.12604275463	20.491453739898912	23.135	0.111	g
60798.12702335648	20.491965279732206	23.121	0.14	g
60798.127506157405	20.49218310718368	22.962	0.097	g
60798.12850046296	20.492653642034355	23.067	0.086	g
60798.12946826389	20.49311700861822	23.145	0.087	g
60798.12996216435	20.49339432269316	22.91	0.077	g
60798.13093535879	20.493857353653674	23.09	0.088	g
60798.13191865741	20.494352936501414	23.054	0.086	g
60798.13240675926	20.49458050945199	22.929	0.073	g
60798.13347206019	20.495116536466035	23.03	0.084	g
60798.134443055555	20.495554893159376	22.975	0.095	g
60798.134933263886	20.495796103187086	23.065	0.086	g
60799.00996466435	20.91668513190347	22.274	0.066	i
60799.01093456019	20.917145857059936	22.422	0.085	i
60799.01141706019	20.91736831497217	22.494	0.087	i
60799.01243025463	20.917875800508256	22.39	0.075	i
60799.013440462964	20.918325226512827	22.428	0.09	i
60799.013946956016	20.918605149456088	22.351	0.078	i
60799.014919953705	20.91907554702848	22.21	0.071	i
60799.016413460646	20.919802189745933	22.319	0.09	i
60799.01743755787	20.920307343961696	22.334	0.083	i
60799.018926157405	20.921023200643674	22.338	0.079	i
60799.01992385417	20.921488626405093	22.353	0.081	i
60799.02094195602	20.92198870041633	22.315	0.07	i
60799.02142065972	20.922227429874518	22.343	0.075	i
60799.02242255787	20.922704182342542	22.458	0.081	i
60799.02342615741	20.92319454271507	22.459	0.089	i
60799.023930462965	20.92344795511147	22.493	0.087	i
60799.02503826389	20.923970198814768	22.352	0.077	i
60799.02601576389	20.924451926663316	22.317	0.105	i
60799.02652025463	20.92469893858415	22.425	0.078	i
