mjd	phase angle	mag	rmsmag	band
60798.09749425926	19.99119886537556	23.371	0.173	r
60798.097968263886	19.991472315161456	23.122	0.138	r
60798.09893606482	19.991925178833753	23.493	0.188	r
60798.09998466435	19.992498370915637	23.163	0.169	r
60798.104559363426	19.994839505674463	24.028	0.192	g
60798.10600555556	19.995610110797564	23.837	0.184	g
60798.10697975694	19.996082662702417	23.73	0.147	g
60798.107463657405	19.996318104129788	23.763	0.161	g
60798.109881261575	19.997578301730595	23.479	0.132	g
60798.1108465625	19.99807666704288	24.005	0.201	g
60798.111828761575	19.998546123469033	23.861	0.176	g
60798.1123115625	19.998847328965915	23.738	0.166	g
60798.1132790625	19.999334335861253	23.449	0.125	g
60798.11572255787	20.000617060270077	23.653	0.169	g
60798.11669675926	20.00105707117306	23.628	0.151	g
60798.11717415509	20.00126947837878	23.49	0.138	g
60798.119673263885	20.00258204198152	23.809	0.17	g
60798.12065145833	20.003114523933366	23.985	0.176	g
60798.12163046296	20.003626443434413	23.886	0.183	g
60798.12308975695	20.00435976003532	23.658	0.139	g
60798.12406596065	20.004884836839103	23.927	0.2	g
60798.12454546296	20.005120631361848	23.664	0.161	g
60798.12554076389	20.005620212450935	23.622	0.155	g
60798.12702335648	20.00635862938483	23.69	0.2	g
60798.128992060185	20.007395067898347	23.564	0.133	g
60798.12946826389	20.007672515115896	23.746	0.174	g
60798.131434953706	20.008660297666463	23.75	0.152	g
60798.13191865741	20.00890376801989	23.861	0.168	g
60798.13290076389	20.00944572336978	24.02	0.207	g
60798.134443055555	20.0101841904064	23.591	0.137	g
60798.135430358794	20.01073420691325	23.491	0.125	g
60798.136418159724	20.011276582674316	23.529	0.146	g
60798.13690225694	20.011478853529365	23.796	0.176	g
60799.03936796296	20.47251293841214	23.251	0.149	i
60799.08446626157	20.49565679615688	23.784	0.213	r
60799.08498846065	20.49588844213417	23.393	0.124	r
60799.085976863425	20.496388256941696	23.526	0.138	r
60799.0894015625	20.49816337748907	23.816	0.189	r
60799.09183615741	20.4993699983813	23.522	0.138	r
60799.092355960645	20.499656132168102	23.587	0.152	r
60799.09334245371	20.500154108102585	23.292	0.153	r
60799.09482096065	20.500887217467376	23.546	0.184	r
60799.09583436343	20.501470109971926	23.575	0.153	r
60799.0968278588	20.5019746057005	23.213	0.135	r
60799.0973028588	20.502211399500453	23.636	0.18	r
60799.09828436343	20.50269058077805	23.515	0.146	r
60799.09988065972	20.50352690759184	23.683	0.185	r
60799.10088755787	20.504044865938123	23.776	0.198	r
60799.101856458336	20.504543927211845	23.56	0.177	r
60799.1033765625	20.505311395643933	23.741	0.186	r
60799.104338564815	20.505804264446017	23.917	0.21	r
60799.10482486111	20.506058857353302	23.462	0.142	r
60799.10676486111	20.507054729829672	23.732	0.18	r
60799.107274664355	20.507324313638048	23.76	0.196	r
60799.10823016203	20.507805138954897	23.558	0.154	r
60799.1091999537	20.508235499713606	23.628	0.184	r
60799.11159645834	20.5095051595345	23.485	0.136	r
60799.112077060185	20.509760678335823	23.525	0.157	r
60799.11303956019	20.510263216296362	23.691	0.16	r
60799.114106354165	20.510810277800932	23.654	0.219	r
60799.114615162034	20.511059817870642	23.611	0.151	r
60799.116566157405	20.512060714636693	23.849	0.19	r
60799.11704016204	20.512301580732277	23.465	0.148	r
60799.11804055556	20.512815529418376	23.308	0.117	r
60799.119009953705	20.513309609603226	23.486	0.139	r
60799.11948596065	20.51356191004086	23.7	0.153	r
60799.120443761574	20.51407284121052	23.739	0.165	r
60799.12141126157	20.51455940142908	23.667	0.169	r
60799.12192055555	20.514813063092866	23.462	0.139	r
60799.12290326389	20.51533931153152	23.576	0.153	r
60799.123873958335	20.515796180284347	23.894	0.182	r
60799.12533596065	20.516554709738955	23.553	0.152	r
60799.12628826389	20.517065772349277	23.452	0.176	r
60799.126800555554	20.517307871762583	23.749	0.173	r
60799.12778365741	20.517836760336476	23.39	0.135	r
60799.13034956018	20.51914468201017	23.644	0.156	r
60799.131317962965	20.519628513237294	23.721	0.168	r
60799.13183106481	20.519890373765506	23.476	0.129	r
60799.132796157406	20.520381890929198	24.002	0.204	r
60799.13374925926	20.520877048836336	23.742	0.166	r
60799.134261354164	20.52114147780725	23.628	0.139	r
60799.13523115741	20.521631827014225	23.776	0.184	r
60799.13620995371	20.522122645452903	23.628	0.151	r
60799.13671986111	20.52241029171423	23.693	0.148	r
60799.13767675926	20.522882205947145	23.505	0.127	r
60799.14384546296	20.526049700605196	24.101	0.203	g
60799.14480016204	20.526491410074925	24.06	0.185	g
60799.14531025463	20.526778171643794	23.969	0.154	g
60799.14627415509	20.527274517926976	24.068	0.186	g
60799.147246458335	20.527780273523874	24.064	0.168	g
60799.147740960645	20.5280215717645	24.111	0.158	g
60799.148693159725	20.528499915172524	24.218	0.2	g
60799.14965525463	20.529047335077202	24.426	0.22	g
60799.1501324537	20.529287034406295	24.179	0.173	g
60799.15210626157	20.530280059601353	23.729	0.156	g
60799.1526240625	20.530524593470982	23.811	0.152	g
60799.154579155096	20.53154458690479	24.016	0.145	g
60799.1571115625	20.532833743518598	23.905	0.138	g
